"","name","price","log_price","review.point","Owner","category","Distillery","Location","Region","Founded","ABV","n_Distillery"
"572","Duncan Taylor (distilled at Glen Grant), Cask #3480, 37 year old, 51.5%",336,5.8171111599632,92,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,51.5,27
"573","Duncan Taylor (distilled at Glenallachie) 6 year old, 52.8%",84,4.43081679884331,84,"The GlenAllachie Distillers Co Limited","Single Malt Scotch","Glenallachie","Banffshire","Speyside",1967,52.8,3
"574","Duncan Taylor (distilled at Glenlivet) 1968 Vintage, 35 year old, 43.1% ABV",155,5.04342511691925,90,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,43.1,45
"575","Duncan Taylor (distilled at Glenlivet), 1987 vintage, 22 year old, 46%",110,4.70048036579242,92,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,46,45
"576","Duncan Taylor (distilled at Glenlivet), cask #2831, 39 year old, 44.7%",305,5.72031177660741,89,"Chivas Brothers","Single Malt Scotch","Glenlivet","Ballindalloch","Speyside",1824,44.7,45
"577","Duncan Taylor (distilled at Glentauchers) 8 year old, 54.8%",84,4.43081679884331,86,"Chivas Brothers","Single Malt Scotch","Glentauchers","Mulben","Speyside",1897,54.8,6
"578","Duncan Taylor (distilled at Longmorn) 18 year old, 51.6%",190,5.24702407216049,83,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,51.6,19
"579","Duncan Taylor (distilled at Longmorn), 29 year old, 1973 vintage, 47.6%",160,5.07517381523383,85,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,47.6,19
"580","Duncan Taylor (distilled at Royal Lochnagar) 23 year old 1986, 46.3%",200,5.29831736654804,91,"Diageo","Single Malt Scotch","Royal Lochnagar","Ballater","Highland",1845,46.3,6
"581","Duncan Taylor (distilled at Springbank) 13 year old, 46%",100,4.60517018598809,90,"J & A Mitchell & Co Ltd.","Single Malt Scotch","Springbank","Campbeltown","Campbeltown",1828,46,38
"582","Duncan Taylor (distilled at Strathisla), 35 year old, Cask #7009, 45.1%",240,5.48063892334199,93,"Chivas Brothers","Single Malt Scotch","Strathisla","Keith","Speyside",1786,45.1,12
"583","Duncan Taylor (distilled at Strathisla), 36 year old, 1967 vintage, 42.5%",160,5.07517381523383,92,"Chivas Brothers","Single Malt Scotch","Strathisla","Keith","Speyside",1786,42.5,12
"584","Duncan Taylor (distilled at Tamdhu), Cask # 7313, 34 year old, 1969 vintage, 40.2%",250,5.52146091786225,90,"Ian Macleod Distillers","Single Malt Scotch","Tamdhu","Knockando","Speyside",1897,40.2,6
"585","Duncan Taylor (distilled at Tamnavulin), 37 year old, 1967 vintage, 46.7%",240,5.48063892334199,87,"Whyte & Mackay","Single Malt Scotch","Tamnavulin","Tomnavoulin","Speyside",1966,46.7,2
"586","Duncan Taylor Dimensions Range (distilled at Longmorn) 1996, 52.6%",154,5.03695260241363,89,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,52.6,19
"587","Duncan Taylor Dimensions Range (distilled at Mortlach) 1989, 55.8%",201,5.30330490805908,80,"Diageo","Single Malt Scotch","Mortlach","Dufftown","Speyside",1823,55.8,23
"588","Duncan Taylor Dimensions Range (distilled at Tormore) 2005, 52.1%",78,4.35670882668959,88,"Elixir Distillers","Single Malt Scotch","Tormore","Grantown-on-Spey","Speyside",1958,52.1,8
"589","Duncan Taylor NC2 (distilled at Balmenach) 2000 9 year old, 46%",55,4.00733318523247,86,"Inver House Distillers","Single Malt Scotch","Balmenach","Cromdale","Speyside",1824,46,3
"590","Duncan Taylor NC2 (distilled at Glen Scotia), 1981 vintage, 18 year old, 46%",114,4.7361984483945,87,"Loch Lomond Group","Single Malt Scotch","Glen Scotia","Campbeltown","Campbeltown",1832,46,20
"591","Duncan Taylor Octave (distilled at Glen Grant) 1995, 47.7%",151,5.01727983681492,85,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,47.7,27
"592","Duncan Taylor Peerless (distilled at Glenrothes) 1969 41 year old, 44.2%",330,5.79909265446053,90,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,44.2,47
"593","Duncan Taylor Rare Auld (distilled at Aberlour) 1993 18 year old, 54.4%",105,4.65396035015752,79,"Chivas Brothers","Single Malt Scotch","Aberlour","Aberlour","Speyside",1879,54.4,15
"594","Duncan Taylor Rare Auld (distilled at Glen Moray) 1986 24 year old, 55.6%",110,4.70048036579242,78,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,55.6,19
"595","Duncan Taylor “NC2” (distilled at Aberlour), 16 year old, 46%",80,4.38202663467388,92,"Chivas Brothers","Single Malt Scotch","Aberlour","Aberlour","Speyside",1879,46,15
"596","Duncan Taylor, Octave (distilled at Aultmore) 2008, 52.7%",82,4.40671924726425,81,"Bacardi","Single Malt Scotch","Aultmore","Banffshire","Speyside",1895,52.7,7
"597","Eades Speyside 'Double Malt', 46%",70,4.24849524204936,82,"Harvey's of Edinburgh Ltd.","Blended Malt Scotch Whisky","Speyside","Drumguish","Speyside",1990,46,13
"598","Edradour 'Ballechin (#4),' 46%",100,4.60517018598809,84,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"599","Edradour 10 year old, 40%",50,3.91202300542815,87,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,40,19
"600","Edradour 1999 Natural Cask Strength cask #295, 58.4%",118,4.77068462446567,85,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,58.4,19
"601","Edradour 9 year old 2006 Barolo Cask Matured (Batch 5), 46%",65,4.17438726989564,85,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"602","Edradour Ballechin #5, 46%,",105,4.65396035015752,86,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"603","Edradour Ballechin 10 year old, 46%",70,4.24849524204936,85,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"604","Edradour Ballechin Sauternes Cask Matured, 46%",135,4.90527477843843,84,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"605","Edradour Barolo Finish, 11 year old, 57.1%",80,4.38202663467388,70,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,57.1,19
"606","Edradour Bordeaux Finish, 11 year old, 55.8%",80,4.38202663467388,75,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,55.8,19
"607","Edradour Caledonia, 12 year old, 46%,",80,4.38202663467388,87,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"608","Edradour Madeira Finish, 11 year old, 59.6%",80,4.38202663467388,86,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,59.6,19
"609","Edradour Port Cask, 6th Release, cask #383, 46%",90,4.49980967033027,84,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"610","Edradour Port Wood Finish, 1983 Vintage, Cask #04/0544, 52.9%",195,5.27299955856375,92,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,52.9,19
"611","Edradour The Fairy Flag 15 year old, 46%",99,4.59511985013459,85,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,46,19
"612","Edradour, cask #06/538/4, 1996 vintage, 11 year old, 57.5%",90,4.49980967033027,82,"Signatory Vintage Scotch Whisky Co","Single Malt Scotch","Edradour","Pitlochry","Highland",1825,57.5,19
"613","Elements of Islay Br4 (distilled at Bruichladdich), 54.7%",85,4.44265125649032,84,"Rémy Cointreau","Single Malt Scotch","Bruichladdich","Rhinns of Islay","Islay",1881,54.7,65
"614","Elements of Islay Bw1 (distilled at Bowmore), 52.9%",85,4.44265125649032,80,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,52.9,59
"615","Elements of Islay Pl1 (distilled at Bruichladdich, Port Charlotte style), 60%",101,4.61512051684126,88,"Rémy Cointreau","Single Malt Scotch","Bruichladdich","Rhinns of Islay","Islay",1881,60,65
"616","Exclusive Malts (Distilled at Benrinnes) 2006 11 year old,  49.1%",100,4.60517018598809,89,"Diageo","Single Malt Scotch","Benrinnes","Banffshire","Speyside",1826,49.1,8
"617","Exclusive Malts (distilled at Ardmore) 14 year old 2000 Cask #233, 54.3%",130,4.86753445045558,89,"Beam Suntory","Single Malt Scotch","Ardmore","Kennethmont","Highland",1898,54.3,7
"618","Exclusive Malts (distilled at Benrinnes) 20 year old, 52.7%",170,5.13579843705026,87,"Diageo","Single Malt Scotch","Benrinnes","Banffshire","Speyside",1826,52.7,8
"619","Exclusive Malts (distilled at Bowmore) 2001, 58.4%",120,4.78749174278205,88,"Beam Suntory","Single Malt Scotch","Bowmore","Bowmore","Islay",1779,58.4,59
"620","Exclusive Malts (distilled at Bunnahabhain) 26 year old 1987 Cask # 2784, 47.8%",230,5.4380793089232,88,"Distell","Single Malt Scotch","Bunnahabhain","Port Askaig","Islay",1881,47.8,38
"621","Exclusive Malts (distilled at Clynelish) 21 year old, 52.5%",265,5.57972982598622,88,"Diageo","Single Malt Scotch","Clynelish","Brora","Highland",1967,52.5,26
"622","Exclusive Malts (distilled at Dailuaine) 2007 10 year old, 58.4%",100,4.60517018598809,86,"Diageo","Single Malt Scotch","Dailuaine","Aberlour","Speyside",1852,58.4,7
"623","Exclusive Malts (distilled at Dalmore) 13 year old 2000 Cask #6952, 53.5%",100,4.60517018598809,82,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,53.5,44
"624","Exclusive Malts (distilled at Dalmore) 18 year old 1996 Cask # 2097, 52.5%",150,5.01063529409626,86,"Whyte & Mackay","Single Malt Scotch","Dalmore","Alness","Highland",1839,52.5,44
"625","Exclusive Malts (distilled at Glen Elgin) 21 year old, 50.1%",160,5.07517381523383,90,"Diageo","Single Malt Scotch","Glen Elgin","Morayshire","Speyside",1898,50.1,5
"626","Exclusive Malts (distilled at Glen Moray) 9 year old, 55.7%",85,4.44265125649032,88,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,55.7,19
"627","Exclusive Malts (distilled at Glenrothes) 1996, 52.3%",140,4.9416424226093,86,"Edrington","Single Malt Scotch","Glenrothes","Rothes","Speyside",1879,52.3,47
"628","Exclusive Malts (distilled at Highland Park) 2003 14 year old, 54.5%",135,4.90527477843843,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,54.5,62
"629","Exclusive Malts (distilled at Highland Park) 25 year old, 46.8%",345,5.84354441703136,87,"Edrington","Single Malt Scotch","Highland Park","Kirkwall","Island",1798,46.8,62
"630","Exclusive Malts (distilled at Linkwood) 14 year old 1999 Cask # 978, 55.8%",105,4.65396035015752,89,"Diageo","Single Malt Scotch","Linkwood","Elgin","Speyside",1821,55.8,11
"631","Exclusive Malts (distilled at Longmorn) 28 year old, 51.6%",250,5.52146091786225,92,"Chivas Brothers","Single Malt Scotch","Longmorn","Elgin","Speyside",1893,51.6,19
"632","Exclusive Malts (distilled at Macduff) 2006 11 year old, 53.4%",105,4.65396035015752,88,"Bacardi","Single Malt Scotch","Macduff","Banff","Highland",1960,53.4,4
"633","Exclusive Malts (distilled at Royal Brackla) 2006 11 year old, 58.2%",100,4.60517018598809,89,"Bacardi","Single Malt Scotch","Royal Brackla","Nairn","Highland",1812,58.2,6
"634","Exclusive Malts 1991 (distilled at Glencadam), 50.4%",160,5.07517381523383,83,"Angus Dundee Distiller","Single Malt Scotch","Glencadam","Angus","Highland",1825,50.4,10
"635","Exclusive Malts 1992 (distilled at Bladnoch), 48.1%",150,5.01063529409626,82,"David Prior","Single Malt Scotch","Bladnoch","Wigtown","Lowland",1817,48.1,11
"636","Exclusive Malts 1993 (distilled at Glen Garioch), 52.4%",140,4.9416424226093,84,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,52.4,24
"637","Exclusive Malts 2002 (distilled at Miltonduff) 14 year old, 54.1%",140,4.9416424226093,89,"Chivas Brothers","Single Malt Scotch","Miltonduff","Elgin","Speyside",1824,54.1,7
"638","Exclusive Malts 2005 Ledaig (distilled at Tobermory) 11 year old, 57.6%",100,4.60517018598809,88,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,57.6,11
"639","Exclusive Malts 2005 Ledaig (distilled at Tobermory), 57.6%",90,4.49980967033027,83,"Distell","Single Malt Scotch","Tobermory","Tobermory, Isle of Mull","Island",1798,57.6,11
"640","Exclusive Malts 2006 (distilled at Linkwood) 11 year old, 58.2%",100,4.60517018598809,90,"Diageo","Single Malt Scotch","Linkwood","Elgin","Speyside",1821,58.2,11
"641","Exclusive Malts Speyside 10 year old 2003 Cask #1781, 56.3%",90,4.49980967033027,83,"Harvey's of Edinburgh Ltd.","Single Malt Scotch","Speyside","Drumguish","Speyside",1990,56.3,13
"642","Exclusive Malts Speyside 10 year old 2004, 57.7%",110,4.70048036579242,87,"Harvey's of Edinburgh Ltd.","Single Malt Scotch","Speyside","Drumguish","Speyside",1990,57.7,13
"643","Exclusive Malts Speyside 25 year old 1989 Cask #3,942, 48.8%",200,5.29831736654804,93,"Harvey's of Edinburgh Ltd.","Single Malt Scotch","Speyside","Drumguish","Speyside",1990,48.8,13
"644","Fettercairn Fasque, 42%",53,3.97029191355212,81,"Whyte & Mackay","Single Malt Scotch","Fettercairn","Fettercairn","Highland",1824,42,4
"645","Fettercairn Fior, 42%",59,4.07753744390572,90,"Whyte & Mackay","Single Malt Scotch","Fettercairn","Fettercairn","Highland",1824,42,4
"646","Glen Elgin 12 year old, 43%",52,3.95124371858143,87,"Diageo","Single Malt Scotch","Glen Elgin","Morayshire","Speyside",1898,43,5
"647","Glen Elgin 18 year old (Diageo Special Releases 2017), 54.8%",340,5.82894561761021,89,"Diageo","Single Malt Scotch","Glen Elgin","Morayshire","Speyside",1898,54.8,5
"648","Glen Elgin, 1998 vintage, 61.1%",406,6.00635315960173,87,"Diageo","Single Malt Scotch","Glen Elgin","Morayshire","Speyside",1898,61.1,5
"649","Glen Garioch 15 year old The Renaissance Chapter One, 51.9%",108,4.68213122712422,87,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,51.9,24
"650","Glen Garioch 1797 Founder’s Reserve, 48%",46,3.8286413964891,85,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,48,24
"651","Glen Garioch 1986, 54.6%",185,5.22035582507832,90,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,54.6,24
"652","Glen Garioch 1991, 54.7%",100,4.60517018598809,89,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,54.7,24
"653","Glen Garioch 1994 Vintage, 53.9%",120,4.78749174278205,85,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,53.9,24
"654","Glen Garioch Cask #992 14 year old 1998, 54.6%",100,4.60517018598809,90,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,54.6,24
"655","Glen Garioch Cask No. 986 13 year old, 55%",100,4.60517018598809,89,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,55,24
"656","Glen Garioch Single Cask #990 1998, 56.1%",115,4.74493212836325,85,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,56.1,24
"657","Glen Garioch The Renaissance 3rd Chapter 17 year old, 50.8%",135,4.90527477843843,92,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,50.8,24
"658","Glen Garioch Vintage 1995, 55.3%",86,4.45434729625351,87,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,55.3,24
"659","Glen Garioch Vintage 1997, 56.7%",78,4.35670882668959,85,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,56.7,24
"660","Glen Garioch Vintage 1999, 56.3%",98,4.58496747867057,89,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,56.3,24
"661","Glen Garioch Virgin Oak, 48%",120,4.78749174278205,85,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,48,24
"662","Glen Garioch Wine Cask Matured 1998, 48%",155,5.04342511691925,83,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,48,24
"663","Glen Garioch Wine Cask Matured, 48%",170,5.13579843705026,86,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,48,24
"664","Glen Garioch, 1991, Duncan Taylor Rare Auld range, 51.1%",125,4.8283137373023,86,"Beam Suntory","Single Malt Scotch","Glen Garioch","Oldmeldrum","Highland",1797,51.1,24
"665","Glen Grant 12 year old, 43%",56,4.02535169073515,84,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,43,27
"666","Glen Grant 170th Anniversary, 48%",125,4.8283137373023,82,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,48,27
"667","Glen Grant 25 year old, 43%",407,6.00881318544259,91,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,43,27
"668","Glen Grant 50 year old, 54.4%",14999,9.61573881119536,87,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,54.4,27
"669","Glen Grant Five Decades, 46%",177,5.17614973257383,90,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,46,27
"670","Glen Grant, 10 year old, 43%",45,3.80666248977032,81,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,43,27
"671","Glen Grant, 16 year old, 43%",80,4.38202663467388,85,"Campari","Single Malt Scotch","Glen Grant","Rothes","Speyside",1840,43,27
"672","Glen Moray 12 year old, 40%",40,3.68887945411394,88,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
"673","Glen Moray 12 year old, 40%",40,3.68887945411394,81,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
"674","Glen Moray 15 year old, 40%",55,4.00733318523247,90,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
"675","Glen Moray 18 year old, 47.2%",90,4.49980967033027,90,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,47.2,19
"676","Glen Moray 25 year old Port Cask Finish, 43%",300,5.7037824746562,93,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,43,19
"677","Glen Moray Elgin Classic Chardonnay Cask Finish, 40%",30,3.40119738166216,86,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
"678","Glen Moray Elgin Classic Peated, 40%",30,3.40119738166216,86,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
"679","Glen Moray Elgin Classic Port Cask Finish, 40%",30,3.40119738166216,85,"La Martiniquaise","Single Malt Scotch","Glen Moray","Elgin","Speyside",1897,40,19
